RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
394312,59,"Albuquerque, NM",Msa,NM,30.0,19.0,15.0,13.0,16.0,20.0,25.0,28.0,31.0,34.0,38.0,34.0,26.0,15.0,13.0,13.0,14.0,15.0,16.0,18.0,20.0,23.0,24.0,21.0,15.0,11.0,10.0,9.0,7.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0
394308,60,"Albany, NY",Msa,NY,47.0,28.0,22.0,19.0,24.0,28.0,34.0,37.0,40.0,46.0,54.0,54.0,42.0,28.0,18.0,18.0,18.0,21.0,25.0,29.0,35.0,45.0,52.0,48.0,32.0,22.0,17.0,15.0,10.0,9.0,9.0,10.0,13.0,16.0,21.0,18.0,13.0,7.0,6.0,6.0,7.0,7.0,9.0,10.0,15.0,17.0,19.0,14.0,10.0,7.0,7.0,7.0
394938,61,"Omaha, NE",Msa,NE,14.0,8.0,8.0,8.0,9.0,11.0,13.0,15.0,17.0,22.0,26.0,24.0,18.0,11.0,9.0,8.0,9.0,10.0,12.0,15.0,18.0,23.0,25.0,22.0,14.0,10.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,8.0,10.0,8.0,7.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0
394908,62,"New Haven, CT",Msa,CT,55.0,40.0,36.0,29.0,27.0,25.0,29.0,33.0,37.0,43.0,50.0,45.0,35.0,21.0,17.0,18.0,21.0,25.0,28.0,30.0,32.0,38.0,42.0,37.0,25.0,19.0,16.0,14.0,10.0,8.0,8.0,10.0,19.0,32.0,43.0,35.0,22.0,9.0,7.0,8.0,10.0,13.0,15.0,17.0,19.0,22.0,24.0,20.0,13.0,7.0,6.0,7.0
394357,63,"Bakersfield, CA",Msa,CA,25.0,19.0,18.0,18.0,20.0,23.0,25.0,28.0,31.0,34.0,34.0,30.0,24.0,19.0,18.0,17.0,17.0,18.0,19.0,22.0,23.0,25.0,23.0,21.0,16.0,17.0,16.0,16.0,13.0,12.0,11.0,11.0,12.0,12.0,14.0,13.0,10.0,7.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,9.0,8.0,7.0,7.0,9.0
394753,64,"Knoxville, TN",Msa,TN,30.0,20.0,17.0,16.0,16.0,17.0,20.0,23.0,27.0,30.0,34.0,31.0,23.0,16.0,13.0,14.0,14.0,15.0,14.0,15.0,17.0,22.0,27.0,25.0,18.0,11.0,9.0,10.0,8.0,7.0,6.0,5.0,6.0,7.0,8.0,7.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0
394653,65,"Greenville, SC",Msa,SC,24.0,18.0,16.0,16.0,18.0,20.0,22.0,26.0,31.0,39.0,42.0,39.0,28.0,22.0,18.0,18.0,19.0,21.0,24.0,28.0,31.0,36.0,38.0,36.0,28.0,20.0,18.0,18.0,17.0,14.0,12.0,12.0,13.0,14.0,17.0,15.0,11.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0
394952,66,"Ventura, CA",Msa,CA,22.0,17.0,18.0,21.0,25.0,28.0,31.0,34.0,38.0,41.0,41.0,37.0,31.0,27.0,24.0,25.0,26.0,29.0,32.0,33.0,34.0,37.0,39.0,33.0,23.0,20.0,20.0,21.0,19.0,17.0,16.0,14.0,12.0,13.0,12.0,11.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,10.0,8.0,8.0,9.0,10.0
394318,67,"Allentown, PA",Msa,PA,29.0,28.0,28.0,33.0,34.0,35.0,38.0,39.0,43.0,49.0,56.0,57.0,52.0,44.0,40.0,36.0,37.0,41.0,47.0,53.0,51.0,51.0,52.0,52.0,46.0,42.0,37.0,33.0,25.0,18.0,15.0,12.0,12.0,13.0,18.0,17.0,13.0,8.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,10.0,9.0,8.0,8.0,8.0
394561,68,"El Paso, TX",Msa,TX,54.0,49.0,45.0,45.0,44.0,43.0,41.0,42.0,45.0,49.0,66.0,93.0,121.0,129.0,108.0,73.0,47.0,37.0,33.0,26.0,26.0,31.0,35.0,31.0,23.0,18.0,18.0,17.0,13.0,9.0,9.0,13.0,15.0,15.0,10.0,9.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0
394367,69,"Baton Rouge, LA",Msa,LA,39.0,33.0,31.0,26.0,25.0,26.0,32.0,39.0,43.0,49.0,55.0,55.0,51.0,41.0,39.0,37.0,40.0,40.0,49.0,51.0,58.0,62.0,71.0,70.0,59.0,46.0,43.0,40.0,36.0,29.0,27.0,25.0,24.0,24.0,25.0,26.0,26.0,19.0,14.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,5.0,4.0,5.0,5.0
394521,70,"Dayton, OH",Msa,OH,26.0,19.0,15.0,14.0,15.0,17.0,20.0,22.0,25.0,32.0,38.0,38.0,30.0,18.0,10.0,8.0,9.0,10.0,11.0,12.0,14.0,20.0,22.0,19.0,11.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,6.0,4.0,3.0,3.0,4.0
394843,71,"McAllen, TX",Msa,TX,56.0,56.0,52.0,48.0,49.0,46.0,49.0,50.0,61.0,64.0,63.0,61.0,57.0,58.0,56.0,57.0,54.0,54.0,55.0,57.0,55.0,57.0,60.0,64.0,60.0,56.0,55.0,56.0,53.0,44.0,35.0,28.0,23.0,27.0,30.0,33.0,33.0,30.0,29.0,25.0,23.0,22.0,23.0,23.0,23.0,25.0,31.0,33.0,33.0,26.0,23.0,21.0
394486,72,"Columbia, SC",Msa,SC,42.0,35.0,32.0,31.0,31.0,32.0,34.0,37.0,39.0,43.0,44.0,43.0,35.0,30.0,27.0,26.0,26.0,27.0,30.0,33.0,37.0,39.0,44.0,41.0,37.0,29.0,27.0,26.0,24.0,22.0,20.0,20.0,20.0,20.0,20.0,19.0,18.0,17.0,16.0,16.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,18.0,17.0,16.0,15.0,15.0
394648,73,"Greensboro, NC",Msa,NC,54.0,47.0,37.0,35.0,33.0,30.0,30.0,30.0,32.0,35.0,42.0,39.0,29.0,17.0,13.0,12.0,11.0,12.0,14.0,19.0,22.0,28.0,30.0,30.0,21.0,17.0,15.0,16.0,13.0,11.0,9.0,8.0,9.0,10.0,11.0,11.0,8.0,7.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
394304,74,"Akron, OH",Msa,OH,49.0,38.0,33.0,33.0,34.0,35.0,37.0,39.0,44.0,47.0,51.0,49.0,42.0,33.0,27.0,28.0,30.0,32.0,34.0,36.0,38.0,42.0,46.0,44.0,36.0,28.0,23.0,20.0,16.0,13.0,15.0,15.0,17.0,21.0,25.0,22.0,14.0,6.0,4.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,12.0,10.0,8.0,5.0,5.0,5.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,42.0,42.0,44.0,46.0,44.0,43.0,42.0,40.0,39.0,41.0,45.0,45.0,47.0,47.0,50.0,50.0,47.0,45.0,40.0,39.0,38.0,41.0,42.0,39.0,35.0,33.0,40.0,43.0,39.0,29.0,24.0,21.0,19.0,19.0,19.0,16.0,11.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0
394798,76,"Little Rock, AR",Msa,AR,50.0,43.0,38.0,40.0,43.0,45.0,45.0,46.0,51.0,59.0,66.0,60.0,49.0,41.0,40.0,39.0,36.0,37.0,39.0,45.0,48.0,55.0,56.0,56.0,48.0,41.0,37.0,37.0,35.0,33.0,33.0,30.0,25.0,24.0,23.0,25.0,22.0,16.0,13.0,16.0,16.0,16.0,12.0,14.0,15.0,18.0,18.0,15.0,10.0,8.0,7.0,7.0
395134,77,"Stockton, CA",Msa,CA,13.0,12.0,12.0,12.0,14.0,15.0,17.0,19.0,23.0,28.0,32.0,31.0,25.0,17.0,15.0,15.0,17.0,18.0,19.0,20.0,21.0,27.0,28.0,25.0,16.0,12.0,12.0,12.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,11.0,12.0,12.0,10.0,9.0,7.0,7.0,9.0,11.0
394457,78,"Charleston, SC",Msa,SC,27.0,21.0,20.0,19.0,21.0,25.0,29.0,33.0,34.0,38.0,44.0,40.0,33.0,24.0,25.0,27.0,29.0,30.0,33.0,34.0,35.0,37.0,42.0,39.0,31.0,22.0,22.0,21.0,21.0,19.0,17.0,15.0,13.0,14.0,14.0,12.0,8.0,5.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0
395143,79,"Syracuse, NY",Msa,NY,61.0,47.0,38.0,32.0,32.0,36.0,43.0,47.0,50.0,55.0,61.0,64.0,53.0,42.0,29.0,25.0,24.0,27.0,31.0,35.0,39.0,45.0,53.0,51.0,38.0,31.0,25.0,21.0,12.0,11.0,12.0,11.0,14.0,19.0,26.0,23.0,17.0,8.0,6.0,6.0,7.0,8.0,10.0,11.0,12.0,14.0,14.0,13.0,9.0,7.0,6.0,6.0
394484,80,"Colorado Springs, CO",Msa,CO,7.0,6.0,6.0,7.0,10.0,13.0,16.0,20.0,21.0,26.0,24.0,21.0,12.0,9.0,7.0,8.0,10.0,13.0,17.0,19.0,20.0,21.0,19.0,15.0,10.0,7.0,6.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
395235,81,"Winston-Salem, NC",Msa,NC,61.0,51.0,39.0,37.0,34.0,32.0,31.0,33.0,38.0,41.0,45.0,39.0,29.0,18.0,14.0,14.0,14.0,14.0,17.0,20.0,26.0,31.0,35.0,32.0,23.0,18.0,19.0,22.0,20.0,17.0,13.0,11.0,12.0,15.0,16.0,14.0,9.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0
395224,82,"Wichita, KS",Msa,KS,36.0,27.0,21.0,18.0,19.0,21.0,24.0,24.0,25.0,30.0,35.0,38.0,31.0,21.0,16.0,15.0,15.0,14.0,15.0,19.0,20.0,23.0,23.0,23.0,17.0,12.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,11.0,17.0,16.0,12.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,4.0
395115,83,"Springfield, MA",Msa,MA,34.0,21.0,17.0,16.0,18.0,21.0,25.0,28.0,32.0,37.0,44.0,42.0,34.0,21.0,15.0,14.0,16.0,19.0,20.0,21.0,23.0,32.0,36.0,35.0,23.0,16.0,12.0,11.0,9.0,9.0,8.0,8.0,9.0,11.0,12.0,11.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,11.0,11.0,10.0,9.0,7.0,7.0,8.0
394440,84,"Fort Myers, FL",Msa,FL,46.0,48.0,51.0,51.0,49.0,46.0,45.0,43.0,43.0,45.0,50.0,52.0,54.0,55.0,57.0,58.0,60.0,58.0,55.0,48.0,44.0,42.0,46.0,47.0,46.0,43.0,46.0,45.0,43.0,35.0,31.0,26.0,24.0,23.0,22.0,20.0,15.0,11.0,8.0,7.0,7.0,8.0,8.0,9.0,10.0,11.0,12.0,10.0,9.0,8.0,9.0,10.0
394399,85,"Boise City, ID",Msa,ID,15.0,8.0,7.0,7.0,8.0,9.0,11.0,15.0,18.0,22.0,27.0,25.0,19.0,10.0,9.0,9.0,10.0,11.0,13.0,16.0,18.0,22.0,22.0,17.0,9.0,7.0,9.0,12.0,12.0,10.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,10.0,13.0,17.0,20.0,19.0,14.0,7.0,5.0,5.0,8.0
395160,86,"Toledo, OH",Msa,OH,44.0,30.0,23.0,20.0,21.0,24.0,28.0,33.0,38.0,45.0,51.0,51.0,40.0,26.0,16.0,15.0,16.0,18.0,23.0,27.0,31.0,36.0,44.0,43.0,34.0,23.0,18.0,15.0,13.0,12.0,12.0,11.0,13.0,18.0,24.0,23.0,15.0,8.0,5.0,5.0,6.0,6.0,9.0,11.0,14.0,16.0,18.0,17.0,12.0,6.0,5.0,5.0
394816,87,"Madison, WI",Msa,WI,33.0,26.0,26.0,28.0,29.0,33.0,38.0,43.0,48.0,56.0,59.0,53.0,39.0,27.0,23.0,24.0,28.0,32.0,35.0,39.0,43.0,52.0,62.0,57.0,44.0,29.0,25.0,23.0,20.0,19.0,24.0,25.0,28.0,32.0,30.0,24.0,14.0,9.0,7.0,7.0,9.0,11.0,16.0,19.0,26.0,30.0,25.0,17.0,7.0,6.0,6.0,6.0
394766,88,"Lakeland, FL",Msa,FL,27.0,23.0,21.0,18.0,19.0,20.0,20.0,21.0,23.0,29.0,33.0,35.0,33.0,29.0,28.0,25.0,24.0,21.0,19.0,22.0,25.0,32.0,35.0,34.0,29.0,22.0,21.0,23.0,21.0,18.0,13.0,12.0,12.0,14.0,14.0,13.0,10.0,8.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0
394931,89,"Ogden, UT",Msa,UT,12.0,8.0,7.0,8.0,9.0,10.0,12.0,16.0,20.0,25.0,24.0,21.0,15.0,11.0,10.0,10.0,11.0,12.0,14.0,17.0,19.0,23.0,25.0,22.0,15.0,9.0,8.0,9.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,6.0
394528,90,"Daytona Beach, FL",Msa,FL,32.0,27.0,26.0,26.0,26.0,29.0,32.0,35.0,36.0,39.0,44.0,45.0,41.0,36.0,35.0,34.0,33.0,32.0,37.0,40.0,41.0,40.0,41.0,40.0,35.0,31.0,34.0,37.0,36.0,29.0,23.0,19.0,18.0,19.0,20.0,18.0,14.0,11.0,9.0,9.0,8.0,9.0,10.0,11.0,12.0,13.0,13.0,11.0,9.0,7.0,7.0,8.0
394531,91,"Des Moines, IA",Msa,IA,29.0,20.0,16.0,15.0,17.0,20.0,23.0,26.0,29.0,37.0,42.0,43.0,38.0,29.0,23.0,20.0,22.0,25.0,28.0,33.0,37.0,45.0,54.0,54.0,42.0,28.0,22.0,20.0,19.0,16.0,17.0,17.0,19.0,23.0,26.0,23.0,16.0,9.0,7.0,6.0,6.0,8.0,9.0,11.0,13.0,16.0,20.0,17.0,12.0,5.0,5.0,5.0
394711,92,"Jackson, MS",Msa,MS,47.0,38.0,36.0,32.0,31.0,31.0,33.0,35.0,40.0,48.0,54.0,51.0,38.0,28.0,24.0,25.0,26.0,29.0,29.0,31.0,32.0,37.0,41.0,38.0,32.0,25.0,23.0,21.0,17.0,15.0,14.0,12.0,11.0,12.0,11.0,11.0,7.0,6.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,5.0
395245,93,"Youngstown, OH",Msa,OH,72.0,69.0,54.0,50.0,43.0,44.0,47.0,51.0,59.0,63.0,68.0,69.0,66.0,58.0,49.0,46.0,45.0,45.0,48.0,49.0,55.0,57.0,65.0,64.0,56.0,46.0,39.0,37.0,31.0,29.0,29.0,27.0,26.0,29.0,34.0,29.0,21.0,10.0,7.0,7.0,7.0,9.0,12.0,15.0,16.0,22.0,24.0,23.0,14.0,9.0,7.0,7.0
394352,94,"Augusta, GA",Msa,GA,37.0,30.0,26.0,25.0,24.0,26.0,29.0,32.0,34.0,38.0,41.0,42.0,37.0,31.0,28.0,29.0,29.0,28.0,29.0,32.0,30.0,33.0,36.0,36.0,30.0,22.0,20.0,17.0,14.0,11.0,10.0,10.0,10.0,12.0,12.0,10.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0,9.0,8.0,7.0,6.0,5.0,5.0
395075,95,"Scranton, PA",Msa,PA,63.0,47.0,36.0,27.0,29.0,32.0,40.0,42.0,45.0,51.0,61.0,65.0,56.0,40.0,29.0,27.0,27.0,31.0,32.0,37.0,41.0,51.0,56.0,53.0,44.0,50.0,55.0,47.0,29.0,16.0,14.0,12.0,13.0,15.0,20.0,21.0,17.0,11.0,8.0,8.0,8.0,10.0,11.0,15.0,16.0,18.0,17.0,15.0,12.0,9.0,8.0,7.0
394666,96,"Harrisburg, PA",Msa,PA,40.0,28.0,19.0,14.0,15.0,18.0,22.0,25.0,25.0,28.0,31.0,30.0,24.0,16.0,13.0,14.0,15.0,16.0,17.0,17.0,18.0,22.0,27.0,26.0,19.0,15.0,13.0,13.0,8.0,7.0,11.0,11.0,11.0,7.0,8.0,8.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0
394957,97,"Melbourne, FL",Msa,FL,27.0,24.0,25.0,25.0,26.0,27.0,29.0,31.0,36.0,41.0,47.0,46.0,41.0,34.0,32.0,32.0,30.0,29.0,30.0,30.0,31.0,30.0,35.0,35.0,33.0,28.0,28.0,31.0,30.0,26.0,24.0,23.0,20.0,16.0,13.0,12.0,9.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,6.0
394460,98,"Chattanooga, TN",Msa,TN,26.0,16.0,14.0,12.0,14.0,16.0,20.0,22.0,24.0,27.0,32.0,33.0,26.0,18.0,14.0,15.0,15.0,17.0,20.0,22.0,24.0,29.0,33.0,32.0,23.0,16.0,11.0,11.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,8.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0
395113,99,"Spokane, WA",Msa,WA,38.0,26.0,22.0,23.0,25.0,28.0,30.0,32.0,36.0,41.0,44.0,40.0,33.0,25.0,22.0,21.0,23.0,25.0,26.0,26.0,30.0,34.0,37.0,31.0,22.0,14.0,13.0,14.0,14.0,14.0,14.0,15.0,17.0,18.0,19.0,14.0,10.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,9.0,10.0,10.0,8.0,6.0,5.0,5.0,6.0
395006,100,"Provo, UT",Msa,UT,13.0,9.0,9.0,10.0,12.0,14.0,16.0,19.0,21.0,26.0,29.0,28.0,22.0,17.0,15.0,15.0,17.0,19.0,22.0,23.0,27.0,30.0,31.0,25.0,16.0,11.0,10.0,12.0,10.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0,6.0,6.0,6.0,8.0
394768,101,"Lancaster, PA",Msa,PA,28.0,18.0,15.0,13.0,15.0,17.0,18.0,18.0,18.0,21.0,28.0,28.0,23.0,14.0,11.0,11.0,11.0,12.0,13.0,15.0,18.0,22.0,23.0,20.0,13.0,14.0,13.0,13.0,8.0,6.0,10.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0
394871,102,"Modesto, CA",Msa,CA,16.0,11.0,12.0,12.0,14.0,16.0,21.0,24.0,26.0,29.0,34.0,32.0,25.0,17.0,14.0,13.0,13.0,14.0,14.0,15.0,17.0,19.0,19.0,16.0,12.0,11.0,12.0,12.0,10.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,11.0,10.0,10.0,8.0,7.0,7.0,9.0
394997,103,"Portland, ME",Msa,ME,30.0,22.0,16.0,15.0,16.0,18.0,24.0,29.0,35.0,43.0,53.0,53.0,43.0,26.0,15.0,12.0,14.0,17.0,20.0,24.0,27.0,32.0,37.0,34.0,25.0,15.0,12.0,11.0,11.0,11.0,12.0,14.0,13.0,15.0,13.0,13.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,9.0,9.0,7.0,6.0,6.0,7.0
394549,104,"Durham, NC",Msa,NC,15.0,10.0,10.0,11.0,12.0,14.0,17.0,20.0,24.0,29.0,32.0,27.0,19.0,12.0,11.0,13.0,15.0,17.0,18.0,19.0,24.0,31.0,36.0,28.0,18.0,11.0,10.0,10.0,9.0,9.0,8.0,6.0,8.0,9.0,10.0,9.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0
395068,105,"Santa Rosa, CA",Msa,CA,13.0,12.0,13.0,13.0,15.0,17.0,22.0,25.0,28.0,30.0,35.0,34.0,28.0,18.0,13.0,14.0,15.0,19.0,20.0,22.0,25.0,30.0,30.0,25.0,16.0,14.0,15.0,18.0,20.0,20.0,18.0,14.0,13.0,14.0,17.0,16.0,14.0,12.0,11.0,10.0,11.0,11.0,11.0,12.0,13.0,14.0,13.0,11.0,9.0,9.0,9.0,10.0
394792,106,"Lexington, KY",Msa,KY,19.0,12.0,9.0,9.0,11.0,13.0,16.0,21.0,27.0,34.0,38.0,34.0,24.0,15.0,11.0,11.0,12.0,14.0,16.0,19.0,25.0,31.0,32.0,26.0,17.0,11.0,9.0,9.0,7.0,6.0,5.0,6.0,6.0,7.0,8.0,7.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,7.0,6.0,5.0,3.0,3.0,3.0,3.0
394761,107,"Lafayette, LA",Msa,LA,78.0,69.0,48.0,55.0,52.0,58.0,56.0,63.0,66.0,73.0,73.0,77.0,67.0,63.0,52.0,51.0,48.0,47.0,48.0,51.0,52.0,55.0,60.0,60.0,56.0,49.0,44.0,42.0,35.0,33.0,32.0,34.0,35.0,33.0,34.0,27.0,20.0,11.0,8.0,7.0,6.0,6.0,7.0,9.0,10.0,9.0,9.0,7.0,7.0,5.0,5.0,6.0
394770,108,"Lansing, MI",Msa,MI,47.0,36.0,28.0,27.0,28.0,30.0,34.0,38.0,44.0,51.0,54.0,57.0,49.0,40.0,29.0,28.0,29.0,32.0,34.0,38.0,41.0,47.0,56.0,56.0,50.0,39.0,34.0,31.0,28.0,28.0,29.0,29.0,29.0,31.0,33.0,27.0,17.0,8.0,8.0,10.0,13.0,17.0,21.0,25.0,26.0,23.0,20.0,14.0,10.0,6.0,6.0,6.0
394590,109,"Fayetteville, AR",Msa,AR,27.0,21.0,21.0,23.0,20.0,21.0,20.0,18.0,16.0,15.0,14.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,14.0,15.0,13.0,12.0,11.0,11.0,9.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0
394971,110,"Pensacola, FL",Msa,FL,57.0,51.0,49.0,49.0,53.0,54.0,58.0,59.0,63.0,62.0,59.0,55.0,53.0,48.0,45.0,43.0,45.0,49.0,50.0,51.0,52.0,57.0,59.0,56.0,49.0,44.0,43.0,45.0,44.0,40.0,38.0,37.0,36.0,37.0,33.0,31.0,24.0,22.0,21.0,22.0,22.0,23.0,24.0,25.0,27.0,30.0,33.0,32.0,27.0,22.0,21.0,23.0
395195,111,"Visalia, CA",Msa,CA,21.0,17.0,17.0,15.0,16.0,18.0,21.0,25.0,27.0,29.0,31.0,30.0,28.0,24.0,23.0,22.0,19.0,19.0,19.0,22.0,21.0,22.0,23.0,22.0,17.0,14.0,13.0,13.0,11.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,10.0,9.0,7.0,7.0,7.0,8.0
395096,112,"Shreveport, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,117.0,95.0,76.0,59.0,65.0,55.0,52.0,42.0,38.0,40.0,53.0,59.0,51.0,37.0,23.0,19.0,12.0,13.0,13.0,14.0,14.0,15.0,20.0,22.0,23.0,19.0,14.0,10.0,9.0
395116,113,"Springfield, MO",Msa,MO,29.0,17.0,14.0,12.0,13.0,16.0,19.0,21.0,26.0,31.0,38.0,35.0,29.0,18.0,14.0,12.0,11.0,13.0,15.0,19.0,21.0,27.0,30.0,29.0,20.0,15.0,12.0,11.0,8.0,6.0,6.0,7.0,8.0,11.0,11.0,10.0,6.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0
395244,114,"York, PA",Msa,PA,55.0,39.0,25.0,22.0,22.0,22.0,25.0,28.0,30.0,32.0,40.0,42.0,36.0,23.0,17.0,16.0,18.0,19.0,22.0,24.0,27.0,30.0,35.0,30.0,22.0,19.0,19.0,17.0,10.0,7.0,10.0,10.0,10.0,7.0,8.0,7.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0
394502,115,"Corpus Christi, TX",Msa,TX,66.0,55.0,43.0,39.0,42.0,46.0,52.0,58.0,58.0,57.0,60.0,62.0,58.0,46.0,42.0,40.0,43.0,45.0,49.0,53.0,54.0,56.0,61.0,59.0,54.0,44.0,39.0,33.0,27.0,20.0,18.0,17.0,16.0,19.0,22.0,22.0,16.0,14.0,13.0,12.0,10.0,10.0,12.0,15.0,17.0,19.0,22.0,22.0,19.0,13.0,11.0,10.0
394596,116,"Flint, MI",Msa,MI,24.0,16.0,11.0,10.0,11.0,14.0,18.0,22.0,27.0,31.0,34.0,34.0,28.0,20.0,14.0,13.0,14.0,15.0,18.0,22.0,28.0,34.0,38.0,35.0,26.0,28.0,24.0,22.0,9.0,8.0,7.0,8.0,9.0,11.0,13.0,12.0,9.0,5.0,4.0,5.0,5.0,6.0,7.0,8.0,9.0,11.0,14.0,13.0,10.0,6.0,5.0,5.0
395019,117,"Reno, NV",Msa,NV,13.0,9.0,9.0,10.0,13.0,17.0,22.0,27.0,33.0,38.0,46.0,44.0,37.0,23.0,15.0,14.0,16.0,21.0,26.0,31.0,33.0,39.0,43.0,35.0,22.0,12.0,14.0,15.0,13.0,10.0,8.0,7.0,8.0,8.0,9.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,9.0,10.0,10.0,8.0,5.0,5.0,6.0,8.0
